,asm_id,Class
5593,9EVUoh0nzpbNaQO8TiS3,1
5594,AQqlg1wKtNYafzkB5Th6,0
5595,KABv4k0f1jRtPSa2ZUdF,1
5596,D9spv8YxayThAzd1GbWn,1
5597,Gc9LHVWMU5tu7Q8fpFq6,1
5598,jnhylIW4dLfewzYmEDOa,0
5599,FPX8CW9NolmqKYbh3nVt,1
5600,HZ518CvW3dAJpwcoRIhx,0
5601,j2Ovf5KQNuceaI0yliHs,1
5602,FoafOZJusw17CRkz4Ul8,0
5603,gQOItc9hCLYWjk6TKHom,1
5604,bK8LJOUr6pNesx5haDzf,2
5605,0ZAJlqmphO4fjnVB6bMz,1
5606,EJ3BDKo82CwZcdPWN5v1,2
5607,FPBhOUAvt278Dop9armX,0
5608,IYXhFeyzUjrs6RNZcWAd,1
5609,4RKTW3jA6pyNbV2lgUst,0
5610,jhF9uVUQXrSw7bOt3Jkg,0
5611,34JhfVHMQArU8iNpvKC2,0
5612,b1FSAcmvx6wItGUPHoWi,1
5613,2yeOFAbBQo7CIL9WzJP6,2
5614,JtpO4ZqNWST65MdH7xhD,0
5615,gwEG0RDkZB6Xfru7JpVQ,0
5616,gmqz2kCeo9bVnEhWwBLT,0
5617,e7JZ2kUbKHzhfpMRctqE,0
5618,HC1UgrS8istEpO0A7avX,0
5619,4MvTXueNz2rS08iER1BO,0
5620,Jlcr6Ej1P3W04SRGh2Nw,0
5621,1IqjvX7dTxCu54M0ylBE,0
5622,DS3nJylYKdXQp7wbghk8,1
5623,G7JMvWmlnwiVpjcNhSdL,1
5624,HhFctSgYNdwyDxKLnAJC,0
5625,FMbivOcEYHUPoGgtKxXl,1
5626,A1HObY8XCjgNR6vKnPk0,0
5627,3MbT7ePSqZuEWgXpiKDm,0
5628,HzP3pTQ57cAULx6d0k91,0
5629,8w2sWctxOpoIH7VbFREX,0
5630,IeWFCiobD0axuwfMUsAj,1
5631,j375bQGwkDU9X18WA2IS,0
5632,h2f1WROF5miBuetpbI8J,3
5633,i8AI7QqlSXMaEzPCZRFu,0
5634,6tfq21R8nrIeSWAULNVk,0
5635,c4U1FrbkhoPEIXjCeYgJ,0
5636,hkwv0zui5laA6Wg4V9c2,1
5637,hsU2gaFmPKli7CzWdqtj,0
5638,JbHYMfgWXkjx7iVA0Za5,0
5639,JgBfH0iAzTC5L2jIcnmb,0
5640,IABzVohOWJZtRQXrcdC4,1
5641,e3cvTitaVJmhGKBX6xyO,1
5642,hEpcOWe8nsfUbY07Vwk1,1
5643,8uI6s0FjMC13OLyRcAkw,1
5644,huUAxkrTVYFZco27Bba5,0
5645,CT9nz5AgFyHGskIN8Oaj,0
5646,ECniUjgm5uspabfKSQAT,0
5647,fIQ7X2ysMOH3qG6kKwib,0
5648,fnuUPBWtXN7bSsMvRDem,1
5649,ET1tAiVW5rGwDjgsQxYL,1
5650,4gmLdiWMqTFlR0UhBY7b,0
5651,9WC4pIz3EqV0tOXgQio8,0
5652,CmqH2NFrlY4EyvzkTW1S,1
5653,JfHLpzI7Za8nXSy0lGjO,2
5654,c35p2bKLvCUAko96VwdI,0
5655,jPuWJtg4px1DwvFAVb6e,0
5656,IVMFepgX5rASctxiL7y8,0
5657,e2JZOtCHpEGf4YR6cdov,0
5658,6WoydrPp0u9ZgiwaKnY1,0
5659,DxXaHhzNWCijYObQsPry,2
5660,egm3lLTG8vfnbr2dtcMu,0
5661,bti2lKe3gdHYqMPC4SvI,0
5662,DMYi0TwJsZ5pt31IaxzO,0
5663,JMNi0s1eEKFpV85LZkrT,0
5664,DpNvYX1qedHLiQnRhF98,2
5665,g2uMpUceKFwO3SBx1TPv,0
5666,2wyvEnXdNFbxaAWr1Dok,1
5667,4vr2yUw5PiEgN6BaWRho,0
5668,CIJ1f70KSNDz8ZyoRFEH,0
5669,jcZCrbDqHQusThgnOeV5,0
5670,AkOyQ3YexrD8c9hdnuJT,0
5671,EXN8IoYcZs1qaCMBPtWA,2
5672,1Rr0hWX8Qz6nm3IgYLuF,1
5673,5FXu1yi9MvKsJIGPC72c,0
5674,goYPdUatw3BQEl6iCI0D,0
5675,KMyXSocsnmOZIl0N1Pg2,1
5676,H9Eli3VJ5WdQ2uejmpKL,0
5677,4oeMgulyp7aGZ510vV6q,0
5678,92IMlB5PUDxYuGOw0dmE,0
5679,AkMBjErNyVGnWaouCQZf,0
5680,5iTN1hBtkRDLcF7JZYns,0
5681,GPifvoxhun3rNgwZ7VQS,0
5682,41sxuO3ZpR5vAc0Kbjqe,0
5683,0zfLRXlhm34ASQUtrdjV,1
5684,ag9pwZE1YjcTzekP8nsb,0
5685,2kS0UbYlHrFLP1EGwM3C,0
5686,ImxloiQ92Xvz8ah6peYM,1
5687,3iZUOaXjKV0Dpmyrt2k5,1
5688,e9Jm5ZnFL3IS6ANtf1q4,1
5689,E9WouwaVCiJ7ZXKOA5Yf,1
5690,CktT6q3sciLlWEuahHQD,1
5691,4lCg5d8GD17tpwQso6RZ,0
5692,741Fqpl2jCHVTQdnMJmv,1
5693,0TBj7glMRJScN9GmOzyi,0
5694,FtdxnjOaVQHhMAwcf2Nu,0
5695,1Z6W8ERe03jfg7oICwiF,1
5696,AqYZlKV8H579cfpjFODJ,1
5697,FtmwqCbojMpvJDKB7H8r,1
5698,2ZPDI3tv7UdhkfRWu54L,1
5699,7cA9IVu3YOH5r8hK42wD,1
5700,APHtWI0Cm8T2yK9ZeBFM,0
5701,CqRBQrebnK6WNFOI4lDg,1
5702,3mSnzZXGkwKY4a7yp2bJ,1
5703,bSZgP3NGeYM4c65TjEWn,0
5704,4qgxbOSvFILhU1RJW5Gf,0
5705,bUNesvZQmcIxfVl68GhF,0
5706,3mpsxg2FODqCAXHbMKPi,2
5707,FoS47rVe0NgkwqDayJ3v,1
5708,hJw2Om4LxnIBFKo5feua,0
5709,GfCSdcknV4PzMv6Ui9W3,1
5710,H7i091zy2AOYnJvPwfxc,0
5711,i94Kjy8WADbQIuNOktdR,1
5712,aiMKVfemDq61JY94T8I7,0
5713,72cG6vkEjAuFBzym5P4e,2
5714,h84uQivAnMyltw6Wkx3f,0
5715,Ccw0Ub4P6y8ARuM2FihB,0
5716,dUfv0TkQX9qN1PzWpcFl,1
5717,dWy5HfqNGPs6vwMxB1m3,1
5718,3SdTQDpt7X4C0NkgamMA,1
5719,bj1D4GtRqlJwX9ypBE2g,0
5720,JY1d3lDuBMqznVF0NISt,0
5721,aeoETp7ktY2qAxGcBvfm,0
5722,BiZV7jR96sXH4IhbrLNJ,0
5723,Ik2JctT0d7BxoChuYREl,0
5724,jDfyvw6lL31RQYMBHGzq,1
5725,CkqxXreDEdPLm6QHnMiO,0
5726,5M96BvWCjp82FOPmu7dw,1
5727,BrePaE2xAs9fJtqvN1Wp,2
5728,IkFwMHPbmDB0VvxEWOGX,0
5729,e2r6IncxE1LQOKFGgphj,0
5730,1r6oKe4cpzuBjOYIhEsL,1
5731,A41Ov2nFcx8flziRwrap,1
5732,9v7VZlw8cq3MR4ynQtgD,2
5733,29WyrbfmNGFBVLoQhg8q,0
5734,gtdaw5AUufWFskKmGPpL,1
5735,jUDRevNaIGil1Tp7SOks,2
5736,dKETSOWafR8BIyGir4Qh,2
5737,IyjtB6DFWvnTYw1E934Q,0
5738,ECjwIxQoZPl8a61NvByq,0
5739,b1s2HyT8eifkmPABoWYp,0
5740,FZhGnySKIx4prT8YmNWR,0
5741,HzjUnQe2LAZmiT6EhGgo,1
5742,Hn2koKsPizIVUq1bWL5g,1
5743,IXcCRNnWtATu1fsQ2qaG,0
5744,CKrbqFAcTZ76hV0sz1jR,1
5745,Jj54oORSMYe7HDUKENpr,0
5746,7wt6aGYEIzuJOXjBbyZP,0
5747,cNVHORo5DAFCQe6TWSbm,1
5748,E2kSi8TAfjsCgOHctolr,0
5749,1mlhNbQOFU0VtAP8ZJBk,0
5750,G814DYsFh9PKktqvwiuW,0
5751,JzTXaNDCqKGuiEvrHOYS,0
5752,G6RpHVm2BiA19FaktEl3,0
5753,jcqFC7I5JRyf0ldpEoi8,1
5754,5PoseIX8Ak7x24hKQuNE,0
5755,DAa96Hpgn1Qfjd2mFCrE,0
5756,CQwNADZxFXBh9fUlOuao,1
5757,1Fe4Dk5vSltEWj3Kpg97,1
5758,Hq6B27bhV0lgvwaLGECx,2
5759,8luifjBMcd42pz0vUJV6,0
5760,Fe0RwyGuONtrH5mJpAx6,0
5761,GewamPurl6D0Fs3zvbon,0
5762,6RIhg1UYy9uEOLXsQFSq,0
5763,I9yrDjPY4kMqU8czFRmv,1
5764,GgZ3AWheHi7BjuKDmF08,0
5765,ES1omtPjaYebMi0JvOny,0
5766,KD2jHtg0IGAX46qF8PU5,0
5767,E3byOtrSIqhfnYPQmLkl,1
5768,iBz3MaqYb0PplxDhgTCN,0
5769,DHmvEUizRk4hQ1eJXld9,1
5770,dIsPRFf31otZBpVUOczm,1
5771,BUGAnop1NDYTh0txE8d6,1
5772,f5JFnNr6QYAXMdB0kyG7,1
5773,8hkxUfgW2bHMqPjrcNLT,1
5774,7RfoFlxTSDhLmqreOzpg,2
5775,6nCl3JdMAkKjXOgoN8U4,1
5776,5umzXcwQLU9KGO0aqTZo,1
5777,8fgzBbsoHXwJ6UvDhmL4,0
5778,37YaF9jLifHNxQPbq8hm,0
5779,8ZOdxFw6MCtiyqIkzYpr,1
5780,bLGq2tnA8CuxsF4Py9RO,2
5781,emUFPnYtVzvkxo42iQqE,2
5782,a6yPugSArOdWK1zQ0c7I,2
5783,2DbfJX4WgzP0R8BwrHyS,0
5784,idQxka9c57Il1oBzjsgC,0
5785,DFjelLkv1az9bJfysVqi,1
5786,fwz93tVUqB0KSh57QMkl,1
5787,JQ7wRLlnb6WqEkd28mgF,1
5788,egpf3iObh8MlAmqzRDPu,1
5789,DYwlopSqXfuyJi5MTbcF,0
5790,H5QR3qYhCvUI6px1oaEV,0
5791,gadc4pf8XmvzYSNTyOMF,1
5792,6SQwZ8l0jKCkh2ErRqJP,1
5793,jw6dqJau5vzf7Vylsb9D,1
5794,cBI4bRkZVxHU7f1ug6tD,0
5795,IjC7vkJo1dViZerbxwT0,1
5796,CTKbnhZkRy7AGstxePSd,0
5797,2FpVtbaHJWAG0ImwTzxU,0
5798,gquE91nRUy3XjiOdBfhW,1
5799,I8Eo1HMw6ylV23huQkCg,0
5800,J9fHxpesDYtIoUc8uZy2,2
5801,IpeJrMZy9XDfBVPGvjmU,0
5802,itDk014ZYvsbGMfdR2cH,0
5803,db7pXDtBiKLxP3J2WuEk,0
5804,EgdZfMrUuFpcJYmS3HVA,0
5805,CtGcyhMJk3wNe9BU08LY,0
5806,HbWgYw9MFDceJX7msTR6,1
5807,60qGO17KlItEySu345zU,2
5808,3MZriOFjTzUcpWfl4nah,0
5809,Fhdbq2nojZ3pKWlHgrIQ,1
5810,DR3eyfHBIJgK08krA1CT,0
5811,2BWnr5UAQ43bEg8tKJ0y,0
5812,CE2cZKbPRmYuOGwn5jDa,0
5813,DpMNfemG3cCqxurE9BHj,0
5814,hBGw5O3lt17ZMKRj4Xrx,0
5815,7YbIjJmqhesLUiDNnAHw,1
5816,0raU6iGvjZREQJYB1HX5,0
5817,bAZhqgSnCfNdXPDptGyi,0
5818,e5wMdCRg8E3SQrDqyiNo,0
5819,H2PfBYSt6hT8wIndaGVz,1
5820,Hl76G9NEXne5FzjwYkUJ,0
5821,0WQtf1pNPdRqUI7KJFAT,0
5822,Fwv6xNbYWaZqCEOjT2H0,1
5823,eu5p80LQma3sw2OhkiZ1,1
5824,6mlM0bsRQHnPwUJkEvN4,0
5825,Cocz51rsXakGETheDUbH,0
5826,btlCw0OcmiDT493yhXf7,2
5827,27c0DulJmYsz8ajZULHC,0
5828,egZPafzVDuMYW0oGTRkr,1
5829,EhKFBX8bPTi2JQnZDYW6,0
5830,40ofYnDCl8TKJXwyGmrP,1
5831,dQNpWIX76sBo4q1RbMJx,0
5832,HWgZ3UYk0mxrcE9Te8O6,2
5833,lcqv9STBAX20houtQnR3,0
5834,J38TtGLfwWuy90Ip76QK,0
5835,dLuRwUfn04V1ZsDpbvKP,0
5836,5MrYiQtEc4lwyBRWh8GJ,0
5837,BeSFz3OshNn8uwGKUCTx,0
5838,9S0BkrXNCxIEbgq4HGc3,0
5839,b7eATO1WEJZGYSX3MPNw,0
5840,IclMG0JOehWLQzYdwjf2,0
5841,8XTIgZSVM1UCWm49iv2K,0
5842,5V2a0gIrnbudcovQXh9W,0
5843,9BrzKQYJWfIU7C2whoPT,1
5844,2xCQWIzZGDP9fTbidlqc,0
5845,h1sIMzUVPxaBEXlnbdpS,0
5846,cTZaQl81E3qRPifYNIhD,1
5847,b69RjsrAfMoSTw1acJiX,0
5848,4xre6uX7BbkCW0LtSQdn,0
5849,FIxgyKhla8MGTcAf7Xur,0
5850,Al93Uy2JIpX5ikTNLj1d,0
5851,BTrgf8W6zVmKAhqxCNwy,1
5852,EsbqF29S3UBC7vMDOIWm,0
5853,723C8e4nNUKMLrQZYdpP,1
5854,hurl7S8UwEACeDgOBMYx,0
5855,DEjovOYT6qBFNflcSHbG,2
5856,9kjAqe6TgFsQZGRXcp2t,0
5857,hQ3JVMpHcxDdrXqe1Ult,0
5858,amO4HkjxM8KcdFBp0h5C,0
5859,ahXirbx93wGU1RMfLBCl,0
5860,gA94Fpfcq5lRMvmkKXYJ,2
5861,C7knyMSfZacwTAdUBjem,0
5862,eTQhnbRXam27Kwqj1MUy,0
5863,0xpa8zDNdEnK9gB1Wmer,0
5864,AwsXV6xuy3d5Pq0jck1o,0
5865,gakqGme850Xcf76A9SnF,2
5866,4dgyhKqaZbAvwx2eXFsc,1
5867,4mW3JCvdzTjoRaDPK9ge,0
5868,aYOGVixvL1rIfUSjBtQq,2
5869,GMw5FUkrDxPvy2XmV4cJ,0
5870,0sH5GdO3LpZwMbPaXjfN,0
5871,aeYfI1yn7sPiR49EW5xp,1
5872,2GjiEfvtJrInW9wOkU5e,0
5873,67RMbxiLz1OgnVYSElPH,0
5874,FURh5Tif1jXCzZGqlHyN,0
5875,FNk5ufg4GxHDLUpeOBmo,1
5876,3GIiqFjPozTtc4Kms2NW,0
5877,4fWRVvbOArgeL5KwP6lE,0
5878,KOsC9hgvbu7QEk085FZp,0
5879,cGv8jZ2BnPMdm64VWeRw,1
5880,DW4JTXzdAu08aLeQOFPt,0
5881,Fr94kItvl5LyH1ASRX3o,1
5882,8VGXzLxvhH0qIltWc35U,1
5883,Idry1KoQ2uFm0aLeABDG,0
5884,86QrjZewznD2W3VhpRbm,1
5885,iuy39zbPM8EZ4NIpOUTf,0
5886,c90v7sxVBkMbGzCoNIay,1
5887,HNRDf1hTCBS0qusaiFrg,0
5888,kh3ui6jzm0Q1T2IrMG8a,1
5889,9xCOeSAVnyF7GDbEhu6l,1
5890,EcurA2WMeGk5Tv9V4LHl,1
5891,A1ocVJEUfDn9bh4ZlINj,0
5892,jYWpNLrtc2ns0kMizPgX,1
5893,420SDzWFNamqIiHBYjPu,0
5894,bVPTFMfeAG0RJmvKYdWL,1
5895,eFEsN65mlqoxkhUTKCXy,1
5896,9kcl1e37zbpLWTPhSoiH,0
5897,Ao6pPNzw2BkKsX0hTR7E,2
5898,C2spzDaAf6rwHJ4tBgFv,2
5899,HS57ZBKpujzrE6CxVLWg,2
5900,65DnqP94QNtxbAHo1ucL,0
5901,Axl1rGXDEZ3ftd9agJ47,2
5902,iPIBLrzewX8YydsAOtnu,0
5903,JTQc1mK6P8bI7zF4f90r,0
5904,Hk4FQ1JKPXOZgqzon37N,2
5905,jy6vK4hB8Z2eYMFXdkbP,0
5906,Hz8NEvBRqL31AdfQgmFn,1
5907,ERYW9mVD8wcqBQXzk4dr,0
5908,hVxz0Pnbl9TRZ3t7mMs2,2
5909,B8JrNPWkKaxyn5ci1qYb,1
5910,19Emlw3WgC2O4iJknVtP,1
5911,jHklh9w41iEcTZ3Cn6ND,0
5912,5AycfmLjIp7NnvgS1JYW,2
5913,8QzroqkiRDNMZIF69E7v,0
5914,8p7F2yktHj4Sxd5IPJDs,0
5915,5QPsHaRAEIt7ibDdVy3F,1
5916,Jndgr04xmijEDKSUNtIW,0
5917,bcygaiFVYIRLd7GOsP8t,0
5918,I3E9CHzBKNQp8j0LOlmF,2
5919,imuPgZwAXOCS7k6DnNyH,1
5920,2lUahz5WrDpB6ejTcYtL,0
5921,9vig36BctVFzU7bJmQ21,0
5922,Gz7eNQgydq6s5TDvm9ft,0
5923,G5dlzsYqu8TkDrxUpXmS,0
5924,IsSfM9LGyi5c8uP3p7hJ,1
5925,K05YJpcfyTCU4EdShQI1,0
5926,GlBR2jy6Nx1HUEag5ISm,0
5927,DhZlIOgu7sYeHvWGbmU5,2
5928,HaFcfJxs8Dtyvl2rPnMi,0
5929,0X6U3SfcmbuZNodnH9qL,0
5930,IFfDHk84oQVNtCivPThK,1
5931,KGorN9J6XAC4bOEkmyup,0
5932,gLN4Guf8p6xbAvUZE1PH,1
5933,K70AVwRbXjTFZv9g463D,1
5934,bncivJyGFUKzOR59kN2Z,1
5935,f9ghvkO14uND65RQ2S0q,0
5936,9l5grVFxD4EItfTnqmks,0
5937,J4xI6SAhl3OuEdWmw1co,1
5938,1VDamNFKYErzIjbfxRh2,2
5939,HFyT4lU2KtEZfXP3xYV6,1
5940,5Xc0iAYjsG7ugxrZNIoS,0
5941,CyBDLTEdItp1ak9sc2Fb,2
5942,8nc3AGwk7qMWrEJhdSxP,0
5943,gLhwtl4Dd2XY1BsIS0Em,0
5944,CsMJmD2AXflrx0uNPijL,0
5945,i4UOK1laRc75fyTjMQru,2
5946,JsR2Akf5xer89PYDCjF6,1
5947,B0dnNijSbH3fmuCQIL18,0
5948,2aF7KXAph6mJnM9IbENY,0
5949,hwekzyp1YmGI3joFdLaP,1
5950,e5fn4GutJO601CgUSZF8,0
5951,kCyuYhjLRZU7XF52NVzo,0
5952,iQWgy9NUjVlnaJrCG4MT,0
5953,jh371q0WXKwZP8gynubU,0
5954,EoQcKwn0pjdGB5LAmSCa,0
5955,3Dm4fWY9chQxpnqAw5XJ,1
5956,dONo5qIgbC4PZ9yW6QSl,1
5957,6ZsB7guTtJqAp45VcnS8,2
5958,bWDzeRVOdvC0L6F34EAB,0
5959,J6NCAqTrpj7W1Z05XbdM,1
5960,icaSMQIhTNrDURZyoLBG,0
5961,iMfxGbk126VRgczUIp03,2
5962,JoKe87uDxvVPjcXlWOLE,1
5963,GpslYfT8v4PVtUNKrR0I,0
5964,jsTnFQZN0zuGqAgcOfaS,0
5965,FBHvx5A1IchTEYDPkU0V,0
5966,hjESsM1TOUgAXkLzZiRr,2
5967,cgZEp2RhI0eKqPXuYnxw,2
5968,Gtg83nF6ri2sIjAPMVhC,0
5969,BjaLF1KHchGQlUrYO6fn,1
5970,5xE14BrD0KvJ683OywTa,1
5971,3GZL4dcysYpv2MSVOPb5,1
5972,1eCQkhvgDSFNXYLJbAdj,1
5973,57GObyzuhHLAjWRCJaZq,0
5974,71zK8WqnBXjFkHvscDNw,0
5975,5DumcTR1Yk7N9FICzSBe,1
5976,dwSBf3y2m8NrMP57AVeQ,1
5977,IdgVGZmcO08sl6Ai9bEf,0
5978,JZ9xYnXykDNO7jobthiI,1
5979,dJwlcq0EsPRymQWS9X6v,0
5980,iabhfQKo2XPgrGpdZStD,2
5981,d8xwlCsZztFpTnjSRWf3,0
5982,J3yrHmKZTv5tpBlExFkh,2
5983,j1wqtQ9vlpxD5LMr34aG,1
5984,2d1DA6k5BE0H3MzRXv7w,1
5985,6sSpDfKNmx3R4rjQeW9M,0
5986,DBKHf83CLms5xjQMGraY,2
5987,HZ1WSp9dEVFumCsKg8Rv,0
5988,IyVlH08cxfzMLvjFbrOX,0
5989,CdoHWZrkilYB0mQEyjgp,1
5990,AaWxK6vm9kyePRD8gJLV,0
5991,CkzYDnrHsLQpKwhfxbU8,1
5992,cezkDo9iMP0yXgBJSaWv,0
5993,Hzek5JnwTtjLCOUqMBo9,0
5994,3wAXyEs5ODzB802Lgek9,1
5995,g6YuB4D2RCwjUHmW31GZ,0
5996,1h7nkscUw5lDurHXPE20,0
5997,b9KqM5ZVux1thrEBw2PC,0
5998,K73w4anvIFEZi96dxtA5,0
5999,IH0aSRoevUGE3k9FDhJA,0
6000,EjSPcs4ifvgNxIZB9QOY,0
6001,6FPdv92ayjKlUWbLmXS3,2
6002,fEnNJU3pLTbSOeFxaQ0z,0
6003,aloVCMO1bnqKtyuceNd9,1
6004,FR49leoK7WDw3QtHLU6k,0
6005,4CLQnNRbyBDWOaIMFog7,1
6006,1IyCi4PMVRA9ULJ8ZlGd,2
6007,f7kJQINZiDTmY5Cyv8V6,1
6008,bPxO8C4QDMk9nFzyvHTB,2
6009,8IbD9QgPs01NR7STfAxH,0
6010,edQak1FWxm8oPXDvBAU3,1
6011,jo31Zp8ISmPxHkr5R9Vw,1
6012,6OtViL80ylEW5ogaUH7m,0
6013,7DSdcK2ZLkFmhlXUpzJw,0
6014,Emc01jZdFVvCl7bWX2Ae,0
6015,gUqCe4oh1H7M5Y9EJQSs,1
6016,JFGA1Ypxt56ElPa3WUOQ,0
6017,J8EvIQbVSYOXxKC4wgd5,0
6018,1Ue6El4YDMXcVmBsqkoF,1
6019,JecsGrMgn5xWXVkyj2Io,2
6020,8WmlQwgVXPJzeT36c0af,0
6021,HNL7GobQlxzMhkga3uy0,0
6022,cGfr5knhzyK0TUIEom82,0
6023,82j5UBofDE7wucTk4CRJ,0
6024,bUhx0WFojmzE5BSZVqTH,0
6025,3zZpqyclD9B2v5Qas18m,0
6026,GOmnSkldHD5ABFoNX7Jz,0
6027,4QCBDTJFskOqox0H8XIL,0
6028,gjOIy9sRbtFGoWASY16c,1
6029,9pSnLG2tRJTQ6ClHzqfg,0
6030,2rRK7lxiQhSD4B6a9uEI,0
6031,ChfEv4KV6BQi0koFWMRd,2
6032,EdwQ1my8754NBkMaJxGA,0
6033,kMLGcpfOht689UwexvZm,0
6034,6SPDXoT29nxidIlhW1VC,0
6035,gQePb628SxKWtsRZcFV5,0
6036,25JcvPNOIBXgSrAEtpUy,2
6037,GLW9Re0OVAhCr4TUqkZD,1
6038,26mSoP1NGRYsyvqA5fbE,0
6039,BgxjMZfYu1CsoGX7A5bV,1
6040,g0bcCNUpQPmvBarDGWti,1
6041,J7pQhMRbE8j0Gq5wCLg3,0
6042,bMzad2EXxSlq1ftBj5UK,0
6043,Ju4nWgOCHXBlyZmTo51e,0
6044,jg539ocuMFHT8wErzAxV,0
6045,BAUuZ26kwLNq9a37WmpT,0
6046,2WxJSgf0GbH69yBQt3E7,0
6047,FmA5rcLou4t3f97bDvIK,1
6048,JyqYht41w6dOsI7enAF5,2
6049,JudsxDwAcT2XRjZkC7Yv,0
6050,ftboX4CmgIYJ3UTpAqS7,0
6051,FzSPX69c8nfrMl1pLZwK,0
6052,GSoMecQhOTdXZy7D1Cjg,0
6053,4WdqGx1euC382bUvT9mL,1
6054,FEA4PvbRKMCoNt109Suf,0
6055,72KpNMPtbRArxQLszX49,0
6056,AbLUSYiJdvfPVp6gxn0N,0
6057,EihqA5TIw9bVjH1oPFdx,0
6058,Ci7rgxmGAh2uPSvJFjl3,2
6059,4bHkABPdfrjn2DYO97g0,1
6060,jh5EgYDdqxsan190RW8U,1
6061,DoxvCPAMl639BK8FYpLV,1
6062,aQfkEzM0K4RH8bIexyTd,0
6063,jqWFfN8rz6XB1iE3s0Vw,0
6064,B50qpIVmRKnr41xaPSgX,0
6065,C01DeUio3WYBJg45AM2H,0
6066,j1f9O7g3wFBd5GqlKNML,0
6067,iShnob7ANLg4E13UVFcT,0
6068,5StqsK6dcek7TrWPa4EO,1
6069,gvhcKkI6twz5QeJ1BjEx,0
6070,BaXqJjWgIMiF9hbOTw4u,0
6071,AafDoztH3lGEhknjFZJM,0
6072,B7QcjYOCZ8RmDH0xtWfU,0
6073,blw8c7vA4pDdrTk3Zn0H,2
6074,chOj57nWgbIe12SiJUFm,0
6075,3hYGWBHZ6iJr9X8KxENg,0
6076,ArgIoRxLXcld0nwN5EGV,0
6077,K8oHqBcZmDrvwJP5UpOt,0
6078,2WBAlcgeu4zZbTNy713v,0
6079,Fiq2TudjL5KZAoBScWvJ,0
6080,iwJOhQfj1vm6qbGcE0ZY,1
6081,CLpFEnA496yoGwrdmz78,1
6082,anNmxI0dCHhXqo6QWYyk,1
6083,8z7S4FrQvgI2a96dnVmf,0
6084,ehIMXRTHGQibpNKkuZmx,0
6085,14lJRXiAchNqVFSOBLgb,0
6086,EhsWP6i5MAl8oSuDy0xe,1
6087,6V5BQcGzN4XIv1DCTpPh,0
6088,04sJnMaORYc1SV5pKjrP,0
6089,5Sbea2KzpMTZk4Is8vUu,2
6090,fTBbrZUczymOPh5SpFek,0
6091,co40RmlyQMGhD2XAVOFe,1
6092,9lIdfH73S6PZrp54gVwA,0
6093,E8hFMgxcp9DAb1qGwQtB,2
6094,9VZ673sDcNIJKk8vP0TE,0
6095,0evDQX7AVfC1ZTJEKltg,0
6096,kflLjmJz8FGsprySOqoX,0
6097,byKBxZ7dNkLanQtpiJHz,2
6098,2xBS6FcCR4MfrW1idQpq,0
6099,gfJpq3sVhzbLdNjWC16Z,2
6100,3QYwp0UhaluvGBfbmg86,0
6101,8ITycVmn7jY6AGDL2vep,0
6102,hf8eclPDq0WrSU6JZjoy,0
6103,HvLeFD0ARQ8bmGzcgaP6,1
6104,2r058PRy9dg4IL3xEn6k,1
6105,CywHbj2cUaVYgp9xhIDk,1
6106,CN3sIreUGxVhp1gRZn9B,0
6107,8a9wtuvyTULYfFjWMIZo,1
6108,JZlEihvwTBmPUzQreyHc,0
6109,i9zPncFlb46yLARQHo23,0
6110,0akIgwhWHYm1dzsNqBFx,1
6111,HqX48iTlfj6goR3JFWwG,0
6112,IBEoqZCidDj8LlUGg6u9,0
6113,18S9URJgMWqua2TZevsh,2
6114,CwYeBdG7J5ozg29XVxlT,1
6115,cmWUeA4FBR9laODHVhd2,1
6116,5MWdAsOpiyk9G0HvDSxu,0
6117,D38l51Oj6kRCea0qhiFU,2
6118,08BX5Slp2I1FraZWbc6j,0
6119,HPgEAKLnivQmBkXh6jFc,1
6120,eYwtJkx9a6dBz7ChZb43,0
6121,dvqB8LFJpKMkZU19mAg0,1
6122,3tpMAGVr74OgkCde5lzL,2
6123,CrEMlOGaB6feRx3J20iP,2
6124,JKUEA7PuiXYmyGkwQ2l5,1
6125,JnCS8Oh4fUmciFgN5IZ3,0
6126,9gE6rY37hlG2Jdmy5IAT,1
6127,BbYwz50Rv8TM1CrPDnkI,1
6128,2nqWjb58uFIORHeyCrkY,0
6129,HlukEnBqpOFY4yLPUtDe,0
6130,KGTOj6HAvNqWUcP27bCf,0
6131,EmT1hn8qX6kOYFbZIB0f,0
6132,6ZgBUAyrkYH954Nw2laj,0
6133,GQjf5BRNoHmXzt91hb0L,0
6134,aQO9Ltn3WzvS7dpZ2XIb,0
6135,eBoSrA3YNRlPsmk5bXvO,0
6136,h0gOfNZV927YLpjo1xqu,0
6137,BxhpgtQbsyuqY06HJ2OT,0
6138,2aDRThoversxwf5BSlJj,1
6139,l3iRBsCVb4Z81TLNxSgM,0
6140,FbjD1M3Lc9gXERZtGlS4,1
6141,ELf4J1FhcetA82H0qvTu,0
6142,e1Pxcv2KRUSyDWmAasid,0
6143,bNT4jk68t5lZghy3HPcr,0
6144,EXOGAWFx2bptklNmwLui,0
6145,1KjZ4An78sOytkzgRL0E,0
6146,h60RzHtWuaqKJU7s9lVA,0
6147,KakdO56B2GhiC3szw7TI,0
6148,KML4D98uPc2YGCh0EtJA,1
6149,4iEDSe05MQfJsRx9mNpt,2
6150,I8qMJAXkFsO9CQzxvjK4,0
6151,8bNCQU7PMD6lotyJixVw,1
